colour	x	y	group	key	clickSelects	showSelected1	showSelected2	PANEL
#32D6BA	9	3294	1	Berri	Berri	July 2010	Berri	2
#32D6BA	9	4569	1	Berri	Berri	August 2010	Berri	2
#32D6BA	9	3692	1	Berri	Berri	September 2010	Berri	2
#32D6BA	9	1911	1	Berri	Berri	October 2010	Berri	2
#32D6BA	9	2430	1	Berri	Berri	November 2010	Berri	2
#32D6BA	9	152	1	Berri	Berri	December 2010	Berri	2
#32D6BA	9	127	1	Berri	Berri	January 2011	Berri	2
#32D6BA	9	204	1	Berri	Berri	February 2011	Berri	2
#32D6BA	9	214	1	Berri	Berri	March 2011	Berri	2
#32D6BA	9	1806	1	Berri	Berri	April 2011	Berri	2
#32D6BA	9	5390	1	Berri	Berri	June 2011	Berri	2
#32D6BA	9	4691	1	Berri	Berri	July 2011	Berri	2
#32D6BA	9	4802	1	Berri	Berri	August 2011	Berri	2
#32D6BA	9	6578	1	Berri	Berri	September 2011	Berri	2
#32D6BA	9	244	1	Berri	Berri	January 2012	Berri	2
#32D6BA	9	342	1	Berri	Berri	February 2012	Berri	2
#32D6BA	9	371	1	Berri	Berri	March 2012	Berri	2
#32D6BA	9	828	1	Berri	Berri	April 2012	Berri	2
#32D6BA	9	3297	1	Berri	Berri	May 2012	Berri	2
#32D6BA	9	5164	1	Berri	Berri	June 2012	Berri	2
#32D6BA	9	5661	1	Berri	Berri	July 2012	Berri	2
#32D6BA	9	4127	1	Berri	Berri	August 2012	Berri	2
#32D6BA	9	3312	1	Berri	Berri	September 2012	Berri	2
#32D6BA	9	4787	1	Berri	Berri	October 2012	Berri	2
#32D6BA	9	332	1	Berri	Berri	January 2013	Berri	2
#32D6BA	9	58	1	Berri	Berri	February 2013	Berri	2
#32D6BA	9	415	1	Berri	Berri	March 2013	Berri	2
#32D6BA	9	1335	1	Berri	Berri	April 2013	Berri	2
#32D6BA	9	4467	1	Berri	Berri	May 2013	Berri	2
#32D6BA	9	3390	1	Berri	Berri	June 2013	Berri	2
#32D6BA	9	6142	1	Berri	Berri	July 2013	Berri	2
#32D6BA	9	4187	1	Berri	Berri	August 2013	Berri	2
#32D6BA	9	5558	1	Berri	Berri	September 2013	Berri	2
#32D6BA	10	81	1	Berri	Berri	January 2009	Berri	2
#32D6BA	10	228	1	Berri	Berri	February 2009	Berri	2
#32D6BA	10	366	1	Berri	Berri	March 2009	Berri	2
#32D6BA	10	728	1	Berri	Berri	May 2009	Berri	2
#32D6BA	10	3460	1	Berri	Berri	June 2009	Berri	2
#32D6BA	10	6274	1	Berri	Berri	July 2009	Berri	2
#32D6BA	10	2999	1	Berri	Berri	August 2009	Berri	2
#32D6BA	10	5496	1	Berri	Berri	September 2009	Berri	2
#32D6BA	10	1407	1	Berri	Berri	October 2009	Berri	2
#32D6BA	10	2526	1	Berri	Berri	November 2009	Berri	2
#32D6BA	10	219	1	Berri	Berri	December 2009	Berri	2
#32D6BA	10	97	1	Berri	Berri	January 2010	Berri	2
#32D6BA	10	339	1	Berri	Berri	February 2010	Berri	2
#32D6BA	10	1218	1	Berri	Berri	March 2010	Berri	2
#32D6BA	10	1219	1	Berri	Berri	April 2010	Berri	2
#32D6BA	10	3110	1	Berri	Berri	May 2010	Berri	2
#32D6BA	10	2387	1	Berri	Berri	June 2010	Berri	2
#32D6BA	10	3991	1	Berri	Berri	July 2010	Berri	2
#32D6BA	10	5203	1	Berri	Berri	August 2010	Berri	2
#32D6BA	10	5397	1	Berri	Berri	September 2010	Berri	2
#32D6BA	10	1502	1	Berri	Berri	October 2010	Berri	2
#32D6BA	10	2658	1	Berri	Berri	November 2010	Berri	2
#32D6BA	10	196	1	Berri	Berri	December 2010	Berri	2
#32D6BA	10	252	1	Berri	Berri	January 2011	Berri	2
#32D6BA	10	227	1	Berri	Berri	February 2011	Berri	2
#32D6BA	10	79	1	Berri	Berri	March 2011	Berri	2
#32D6BA	10	1422	1	Berri	Berri	April 2011	Berri	2
#32D6BA	10	6930	1	Berri	Berri	June 2011	Berri	2
#32D6BA	10	4107	1	Berri	Berri	July 2011	Berri	2
#32D6BA	10	3380	1	Berri	Berri	August 2011	Berri	2
#32D6BA	10	4612	1	Berri	Berri	September 2011	Berri	2
#32D6BA	10	397	1	Berri	Berri	January 2012	Berri	2
#32D6BA	10	303	1	Berri	Berri	February 2012	Berri	2
#32D6BA	10	182	1	Berri	Berri	March 2012	Berri	2
#32D6BA	10	2183	1	Berri	Berri	April 2012	Berri	2
#32D6BA	10	2755	1	Berri	Berri	May 2012	Berri	2
#32D6BA	10	5112	1	Berri	Berri	June 2012	Berri	2
#32D6BA	10	6500	1	Berri	Berri	July 2012	Berri	2
#32D6BA	10	2414	1	Berri	Berri	August 2012	Berri	2
#32D6BA	10	5077	1	Berri	Berri	September 2012	Berri	2
#32D6BA	10	3115	1	Berri	Berri	October 2012	Berri	2
#32D6BA	10	391	1	Berri	Berri	January 2013	Berri	2
#32D6BA	10	82	1	Berri	Berri	February 2013	Berri	2
#32D6BA	10	345	1	Berri	Berri	March 2013	Berri	2
#32D6BA	10	1967	1	Berri	Berri	April 2013	Berri	2
#32D6BA	10	4941	1	Berri	Berri	May 2013	Berri	2
#32D6BA	10	5653	1	Berri	Berri	June 2013	Berri	2
#32D6BA	10	4169	1	Berri	Berri	July 2013	Berri	2
#32D6BA	10	4014	1	Berri	Berri	August 2013	Berri	2
#32D6BA	10	3278	1	Berri	Berri	September 2013	Berri	2
#32D6BA	11	318	1	Berri	Berri	January 2009	Berri	2
#32D6BA	11	306	1	Berri	Berri	February 2009	Berri	2
#32D6BA	11	234	1	Berri	Berri	March 2009	Berri	2
#32D6BA	11	3982	1	Berri	Berri	May 2009	Berri	2
#32D6BA	11	4449	1	Berri	Berri	June 2009	Berri	2
#32D6BA	11	1876	1	Berri	Berri	July 2009	Berri	2
#32D6BA	11	3504	1	Berri	Berri	August 2009	Berri	2
#32D6BA	11	4864	1	Berri	Berri	September 2009	Berri	2
#32D6BA	11	1090	1	Berri	Berri	October 2009	Berri	2
#32D6BA	11	2366	1	Berri	Berri	November 2009	Berri	2
#32D6BA	11	194	1	Berri	Berri	December 2009	Berri	2
#32D6BA	11	231	1	Berri	Berri	January 2010	Berri	2
#32D6BA	11	355	1	Berri	Berri	February 2010	Berri	2
#32D6BA	11	1208	1	Berri	Berri	March 2010	Berri	2
#32D6BA	11	1318	1	Berri	Berri	April 2010	Berri	2
#32D6BA	11	4423	1	Berri	Berri	May 2010	Berri	2
#32D6BA	11	5695	1	Berri	Berri	June 2010	Berri	2
#32D6BA	11	4090	1	Berri	Berri	July 2010	Berri	2
#32D6BA	11	6429	1	Berri	Berri	August 2010	Berri	2
#32D6BA	11	4397	1	Berri	Berri	September 2010	Berri	2
#32D6BA	11	1905	1	Berri	Berri	October 2010	Berri	2
#32D6BA	11	2433	1	Berri	Berri	November 2010	Berri	2
#32D6BA	11	133	1	Berri	Berri	December 2010	Berri	2
#32D6BA	11	348	1	Berri	Berri	January 2011	Berri	2
#32D6BA	11	227	1	Berri	Berri	February 2011	Berri	2
#32D6BA	11	180	1	Berri	Berri	March 2011	Berri	2
#32D6BA	11	1111	1	Berri	Berri	April 2011	Berri	2
#32D6BA	11	3105	1	Berri	Berri	June 2011	Berri	2
#32D6BA	11	4862	1	Berri	Berri	July 2011	Berri	2
#32D6BA	11	4903	1	Berri	Berri	August 2011	Berri	2
#32D6BA	11	3960	1	Berri	Berri	September 2011	Berri	2
#32D6BA	11	273	1	Berri	Berri	January 2012	Berri	2
#32D6BA	11	71	1	Berri	Berri	February 2012	Berri	2
#32D6BA	11	380	1	Berri	Berri	March 2012	Berri	2
#32D6BA	11	2328	1	Berri	Berri	April 2012	Berri	2
#32D6BA	11	4639	1	Berri	Berri	May 2012	Berri	2
#32D6BA	11	6206	1	Berri	Berri	June 2012	Berri	2
#32D6BA	11	6424	1	Berri	Berri	July 2012	Berri	2
#32D6BA	11	2453	1	Berri	Berri	August 2012	Berri	2
#32D6BA	11	6015	1	Berri	Berri	September 2012	Berri	2
#32D6BA	11	3746	1	Berri	Berri	October 2012	Berri	2
#32D6BA	11	423	1	Berri	Berri	January 2013	Berri	2
#32D6BA	11	225	1	Berri	Berri	February 2013	Berri	2
#32D6BA	11	669	1	Berri	Berri	March 2013	Berri	2
#32D6BA	11	1814	1	Berri	Berri	April 2013	Berri	2
#32D6BA	11	1406	1	Berri	Berri	May 2013	Berri	2
#32D6BA	11	1085	1	Berri	Berri	June 2013	Berri	2
#32D6BA	11	6303	1	Berri	Berri	July 2013	Berri	2
#32D6BA	11	4002	1	Berri	Berri	August 2013	Berri	2
#32D6BA	11	5412	1	Berri	Berri	September 2013	Berri	2
#32D6BA	12	105	1	Berri	Berri	January 2009	Berri	2
#32D6BA	12	188	1	Berri	Berri	February 2009	Berri	2
#32D6BA	12	132	1	Berri	Berri	March 2009	Berri	2
#32D6BA	12	4742	1	Berri	Berri	May 2009	Berri	2
#32D6BA	12	3576	1	Berri	Berri	June 2009	Berri	2
#32D6BA	12	4393	1	Berri	Berri	July 2009	Berri	2
#32D6BA	12	5538	1	Berri	Berri	August 2009	Berri	2
#32D6BA	12	3985	1	Berri	Berri	September 2009	Berri	2
#32D6BA	12	1171	1	Berri	Berri	October 2009	Berri	2
#32D6BA	12	2224	1	Berri	Berri	November 2009	Berri	2
#32D6BA	12	106	1	Berri	Berri	December 2009	Berri	2
#32D6BA	12	277	1	Berri	Berri	January 2010	Berri	2
#32D6BA	12	314	1	Berri	Berri	February 2010	Berri	2
#32D6BA	12	1053	1	Berri	Berri	March 2010	Berri	2
#32D6BA	12	2687	1	Berri	Berri	April 2010	Berri	2
#32D6BA	12	4596	1	Berri	Berri	May 2010	Berri	2
#32D6BA	12	4226	1	Berri	Berri	June 2010	Berri	2
#32D6BA	12	5261	1	Berri	Berri	July 2010	Berri	2
#32D6BA	12	6082	1	Berri	Berri	August 2010	Berri	2
#32D6BA	12	2061	1	Berri	Berri	September 2010	Berri	2
#32D6BA	12	4075	1	Berri	Berri	October 2010	Berri	2
#32D6BA	12	2460	1	Berri	Berri	November 2010	Berri	2
#32D6BA	12	67	1	Berri	Berri	December 2010	Berri	2
#32D6BA	12	289	1	Berri	Berri	January 2011	Berri	2
#32D6BA	12	63	1	Berri	Berri	February 2011	Berri	2
#32D6BA	12	152	1	Berri	Berri	March 2011	Berri	2
#32D6BA	12	2882	1	Berri	Berri	April 2011	Berri	2
#32D6BA	12	1141	1	Berri	Berri	June 2011	Berri	2
#32D6BA	12	5960	1	Berri	Berri	July 2011	Berri	2
#32D6BA	12	5133	1	Berri	Berri	August 2011	Berri	2
#32D6BA	12	5298	1	Berri	Berri	September 2011	Berri	2
#32D6BA	12	157	1	Berri	Berri	January 2012	Berri	2
#32D6BA	12	78	1	Berri	Berri	February 2012	Berri	2
#32D6BA	12	802	1	Berri	Berri	March 2012	Berri	2
#32D6BA	12	3064	1	Berri	Berri	April 2012	Berri	2
#32D6BA	12	3854	1	Berri	Berri	May 2012	Berri	2
#32D6BA	12	3361	1	Berri	Berri	June 2012	Berri	2
#32D6BA	12	6179	1	Berri	Berri	July 2012	Berri	2
#32D6BA	12	3995	1	Berri	Berri	August 2012	Berri	2
#32D6BA	12	6349	1	Berri	Berri	September 2012	Berri	2
#32D6BA	12	3169	1	Berri	Berri	October 2012	Berri	2
#32D6BA	12	182	1	Berri	Berri	January 2013	Berri	2
#32D6BA	12	342	1	Berri	Berri	February 2013	Berri	2
#32D6BA	12	478	1	Berri	Berri	March 2013	Berri	2
#32D6BA	12	420	1	Berri	Berri	April 2013	Berri	2
#32D6BA	12	1744	1	Berri	Berri	May 2013	Berri	2
#32D6BA	12	5428	1	Berri	Berri	June 2013	Berri	2
#32D6BA	12	6157	1	Berri	Berri	July 2013	Berri	2
#32D6BA	12	5371	1	Berri	Berri	August 2013	Berri	2
#32D6BA	12	2877	1	Berri	Berri	September 2013	Berri	2
#32D6BA	13	168	1	Berri	Berri	January 2009	Berri	2
#32D6BA	13	209	1	Berri	Berri	February 2009	Berri	2
#32D6BA	13	203	1	Berri	Berri	March 2009	Berri	2
#32D6BA	13	5278	1	Berri	Berri	May 2009	Berri	2
#32D6BA	13	4027	1	Berri	Berri	June 2009	Berri	2
#32D6BA	13	3471	1	Berri	Berri	July 2009	Berri	2
#32D6BA	13	5386	1	Berri	Berri	August 2009	Berri	2
#32D6BA	13	2695	1	Berri	Berri	September 2009	Berri	2
#32D6BA	13	1671	1	Berri	Berri	October 2009	Berri	2
#32D6BA	13	2007	1	Berri	Berri	November 2009	Berri	2
#32D6BA	13	130	1	Berri	Berri	December 2009	Berri	2
#32D6BA	13	256	1	Berri	Berri	January 2010	Berri	2
#32D6BA	13	153	1	Berri	Berri	February 2010	Berri	2
#32D6BA	13	859	1	Berri	Berri	March 2010	Berri	2
#32D6BA	13	3407	1	Berri	Berri	April 2010	Berri	2
#32D6BA	13	5069	1	Berri	Berri	May 2010	Berri	2
#32D6BA	13	5052	1	Berri	Berri	June 2010	Berri	2
#32D6BA	13	3535	1	Berri	Berri	July 2010	Berri	2
#32D6BA	13	5506	1	Berri	Berri	August 2010	Berri	2
#32D6BA	13	3926	1	Berri	Berri	September 2010	Berri	2
#32D6BA	13	4068	1	Berri	Berri	October 2010	Berri	2
#32D6BA	13	1594	1	Berri	Berri	November 2010	Berri	2
#32D6BA	13	186	1	Berri	Berri	December 2010	Berri	2
#32D6BA	13	309	1	Berri	Berri	January 2011	Berri	2
#32D6BA	13	51	1	Berri	Berri	February 2011	Berri	2
#32D6BA	13	169	1	Berri	Berri	March 2011	Berri	2
#32D6BA	13	1090	1	Berri	Berri	April 2011	Berri	2
#32D6BA	13	2682	1	Berri	Berri	June 2011	Berri	2
#32D6BA	13	6514	1	Berri	Berri	July 2011	Berri	2
#32D6BA	13	4301	1	Berri	Berri	August 2011	Berri	2
#32D6BA	13	4732	1	Berri	Berri	September 2011	Berri	2
#32D6BA	13	75	1	Berri	Berri	January 2012	Berri	2
#32D6BA	13	211	1	Berri	Berri	February 2012	Berri	2
#32D6BA	13	442	1	Berri	Berri	March 2012	Berri	2
#32D6BA	13	3341	1	Berri	Berri	April 2012	Berri	2
#32D6BA	13	2741	1	Berri	Berri	May 2012	Berri	2
#32D6BA	13	6180	1	Berri	Berri	June 2012	Berri	2
#32D6BA	13	5518	1	Berri	Berri	July 2012	Berri	2
#32D6BA	13	4931	1	Berri	Berri	August 2012	Berri	2
#32D6BA	13	6520	1	Berri	Berri	September 2012	Berri	2
#32D6BA	13	1783	1	Berri	Berri	October 2012	Berri	2
#32D6BA	13	111	1	Berri	Berri	January 2013	Berri	2
#32D6BA	13	363	1	Berri	Berri	February 2013	Berri	2
#32D6BA	13	831	1	Berri	Berri	March 2013	Berri	2
#32D6BA	13	265	1	Berri	Berri	April 2013	Berri	2
#32D6BA	13	2678	1	Berri	Berri	May 2013	Berri	2
#32D6BA	13	6387	1	Berri	Berri	June 2013	Berri	2
#32D6BA	13	4887	1	Berri	Berri	July 2013	Berri	2
#32D6BA	13	3803	1	Berri	Berri	August 2013	Berri	2
#32D6BA	13	3869	1	Berri	Berri	September 2013	Berri	2
#32D6BA	14	145	1	Berri	Berri	January 2009	Berri	2
#32D6BA	14	98	1	Berri	Berri	February 2009	Berri	2
#32D6BA	14	298	1	Berri	Berri	March 2009	Berri	2
#32D6BA	14	2344	1	Berri	Berri	May 2009	Berri	2
#32D6BA	14	4313	1	Berri	Berri	June 2009	Berri	2
#32D6BA	14	3537	1	Berri	Berri	July 2009	Berri	2
#32D6BA	14	4859	1	Berri	Berri	August 2009	Berri	2
#32D6BA	14	4196	1	Berri	Berri	September 2009	Berri	2
#32D6BA	14	2456	1	Berri	Berri	October 2009	Berri	2
#32D6BA	14	493	1	Berri	Berri	November 2009	Berri	2
#32D6BA	14	271	1	Berri	Berri	December 2009	Berri	2
#32D6BA	14	271	1	Berri	Berri	January 2010	Berri	2
#32D6BA	14	131	1	Berri	Berri	February 2010	Berri	2
#32D6BA	14	156	1	Berri	Berri	March 2010	Berri	2
#32D6BA	14	3235	1	Berri	Berri	April 2010	Berri	2
#32D6BA	14	2916	1	Berri	Berri	May 2010	Berri	2
#32D6BA	14	3810	1	Berri	Berri	June 2010	Berri	2
#32D6BA	14	6244	1	Berri	Berri	July 2010	Berri	2
#32D6BA	14	4507	1	Berri	Berri	August 2010	Berri	2
#32D6BA	14	4480	1	Berri	Berri	September 2010	Berri	2
#32D6BA	14	3296	1	Berri	Berri	October 2010	Berri	2
#32D6BA	14	1270	1	Berri	Berri	November 2010	Berri	2
#32D6BA	14	160	1	Berri	Berri	December 2010	Berri	2
#32D6BA	14	236	1	Berri	Berri	January 2011	Berri	2
#32D6BA	14	104	1	Berri	Berri	February 2011	Berri	2
#32D6BA	14	350	1	Berri	Berri	March 2011	Berri	2
#32D6BA	14	2136	1	Berri	Berri	April 2011	Berri	2
#32D6BA	14	6794	1	Berri	Berri	June 2011	Berri	2
#32D6BA	14	6839	1	Berri	Berri	July 2011	Berri	2
#32D6BA	14	3428	1	Berri	Berri	August 2011	Berri	2
#32D6BA	14	6057	1	Berri	Berri	September 2011	Berri	2
#32D6BA	14	32	1	Berri	Berri	January 2012	Berri	2
#32D6BA	14	318	1	Berri	Berri	February 2012	Berri	2
#32D6BA	14	469	1	Berri	Berri	March 2012	Berri	2
#32D6BA	14	2890	1	Berri	Berri	April 2012	Berri	2
#32D6BA	14	6189	1	Berri	Berri	May 2012	Berri	2
#32D6BA	14	6908	1	Berri	Berri	June 2012	Berri	2
#32D6BA	14	4206	1	Berri	Berri	July 2012	Berri	2
#32D6BA	14	5333	1	Berri	Berri	August 2012	Berri	2
#32D6BA	14	5216	1	Berri	Berri	September 2012	Berri	2
#32D6BA	14	587	1	Berri	Berri	October 2012	Berri	2
#32D6BA	14	490	1	Berri	Berri	January 2013	Berri	2
#32D6BA	14	440	1	Berri	Berri	February 2013	Berri	2
#32D6BA	14	523	1	Berri	Berri	March 2013	Berri	2
#32D6BA	14	889	1	Berri	Berri	April 2013	Berri	2
#32D6BA	14	4757	1	Berri	Berri	May 2013	Berri	2
#32D6BA	14	6160	1	Berri	Berri	June 2013	Berri	2
#32D6BA	14	3670	1	Berri	Berri	July 2013	Berri	2
#32D6BA	14	3411	1	Berri	Berri	August 2013	Berri	2
#32D6BA	14	2488	1	Berri	Berri	September 2013	Berri	2
#32D6BA	15	131	1	Berri	Berri	January 2009	Berri	2
#32D6BA	15	139	1	Berri	Berri	February 2009	Berri	2
#32D6BA	15	541	1	Berri	Berri	March 2009	Berri	2
#32D6BA	15	4094	1	Berri	Berri	May 2009	Berri	2
#32D6BA	15	3182	1	Berri	Berri	June 2009	Berri	2
#32D6BA	15	6100	1	Berri	Berri	July 2009	Berri	2
#32D6BA	15	3916	1	Berri	Berri	August 2009	Berri	2
#32D6BA	15	5169	1	Berri	Berri	September 2009	Berri	2
#32D6BA	15	2383	1	Berri	Berri	October 2009	Berri	2
#32D6BA	15	852	1	Berri	Berri	November 2009	Berri	2
#32D6BA	15	308	1	Berri	Berri	December 2009	Berri	2
#32D6BA	15	301	1	Berri	Berri	January 2010	Berri	2
#32D6BA	15	291	1	Berri	Berri	February 2010	Berri	2
#32D6BA	15	1146	1	Berri	Berri	March 2010	Berri	2
#32D6BA	15	2950	1	Berri	Berri	April 2010	Berri	2
#32D6BA	15	1605	1	Berri	Berri	May 2010	Berri	2
#32D6BA	15	7495	1	Berri	Berri	June 2010	Berri	2
#32D6BA	15	6010	1	Berri	Berri	July 2010	Berri	2
#32D6BA	15	2994	1	Berri	Berri	August 2010	Berri	2
#32D6BA	15	4837	1	Berri	Berri	September 2010	Berri	2
#32D6BA	15	789	1	Berri	Berri	October 2010	Berri	2
#32D6BA	15	2192	1	Berri	Berri	November 2010	Berri	2
#32D6BA	15	157	1	Berri	Berri	December 2010	Berri	2
#32D6BA	15	93	1	Berri	Berri	January 2011	Berri	2
#32D6BA	15	165	1	Berri	Berri	February 2011	Berri	2
#32D6BA	15	533	1	Berri	Berri	March 2011	Berri	2
#32D6BA	15	2146	1	Berri	Berri	April 2011	Berri	2
#32D6BA	15	7275	1	Berri	Berri	June 2011	Berri	2
#32D6BA	15	6294	1	Berri	Berri	July 2011	Berri	2
#32D6BA	15	4437	1	Berri	Berri	August 2011	Berri	2
#32D6BA	15	2430	1	Berri	Berri	September 2011	Berri	2
#32D6BA	15	54	1	Berri	Berri	January 2012	Berri	2
#32D6BA	15	307	1	Berri	Berri	February 2012	Berri	2
#32D6BA	15	724	1	Berri	Berri	March 2012	Berri	2
#32D6BA	15	2554	1	Berri	Berri	April 2012	Berri	2
#32D6BA	15	3964	1	Berri	Berri	May 2012	Berri	2
#32D6BA	15	7077	1	Berri	Berri	June 2012	Berri	2
#32D6BA	15	3035	1	Berri	Berri	July 2012	Berri	2
#32D6BA	15	4297	1	Berri	Berri	August 2012	Berri	2
#32D6BA	15	3341	1	Berri	Berri	September 2012	Berri	2
#32D6BA	15	3292	1	Berri	Berri	October 2012	Berri	2
#32D6BA	15	581	1	Berri	Berri	January 2013	Berri	2
#32D6BA	15	301	1	Berri	Berri	February 2013	Berri	2
#32D6BA	15	542	1	Berri	Berri	March 2013	Berri	2
#32D6BA	15	2862	1	Berri	Berri	April 2013	Berri	2
#32D6BA	15	3644	1	Berri	Berri	May 2013	Berri	2
#32D6BA	15	5328	1	Berri	Berri	June 2013	Berri	2
#32D6BA	15	4760	1	Berri	Berri	July 2013	Berri	2
#32D6BA	15	5641	1	Berri	Berri	August 2013	Berri	2
#32D6BA	15	2243	1	Berri	Berri	September 2013	Berri	2
#32D6BA	16	93	1	Berri	Berri	January 2009	Berri	2
#32D6BA	16	258	1	Berri	Berri	February 2009	Berri	2
#32D6BA	16	525	1	Berri	Berri	March 2009	Berri	2
#32D6BA	16	784	1	Berri	Berri	May 2009	Berri	2
#32D6BA	16	5668	1	Berri	Berri	June 2009	Berri	2
#32D6BA	16	3489	1	Berri	Berri	July 2009	Berri	2
#32D6BA	16	3307	1	Berri	Berri	August 2009	Berri	2
#32D6BA	16	4891	1	Berri	Berri	September 2009	Berri	2
#32D6BA	16	2131	1	Berri	Berri	October 2009	Berri	2
#32D6BA	16	1881	1	Berri	Berri	November 2009	Berri	2
#32D6BA	16	296	1	Berri	Berri	December 2009	Berri	2
#32D6BA	16	156	1	Berri	Berri	January 2010	Berri	2
#32D6BA	16	416	1	Berri	Berri	February 2010	Berri	2
#32D6BA	16	1836	1	Berri	Berri	March 2010	Berri	2
#32D6BA	16	723	1	Berri	Berri	April 2010	Berri	2
#32D6BA	16	4726	1	Berri	Berri	May 2010	Berri	2
#32D6BA	16	3447	1	Berri	Berri	June 2010	Berri	2
#32D6BA	16	4215	1	Berri	Berri	July 2010	Berri	2
#32D6BA	16	2920	1	Berri	Berri	August 2010	Berri	2
#32D6BA	16	3073	1	Berri	Berri	September 2010	Berri	2
#32D6BA	16	1459	1	Berri	Berri	October 2010	Berri	2
#32D6BA	16	2693	1	Berri	Berri	November 2010	Berri	2
#32D6BA	16	138	1	Berri	Berri	December 2010	Berri	2
#32D6BA	16	91	1	Berri	Berri	January 2011	Berri	2
#32D6BA	16	245	1	Berri	Berri	February 2011	Berri	2
#32D6BA	16	312	1	Berri	Berri	March 2011	Berri	2
#32D6BA	16	609	1	Berri	Berri	April 2011	Berri	2
#32D6BA	16	7363	1	Berri	Berri	June 2011	Berri	2
#32D6BA	16	4771	1	Berri	Berri	July 2011	Berri	2
#32D6BA	16	5410	1	Berri	Berri	August 2011	Berri	2
#32D6BA	16	4760	1	Berri	Berri	September 2011	Berri	2
#32D6BA	16	168	1	Berri	Berri	January 2012	Berri	2
#32D6BA	16	386	1	Berri	Berri	February 2012	Berri	2
#32D6BA	16	423	1	Berri	Berri	March 2012	Berri	2
#32D6BA	16	3643	1	Berri	Berri	April 2012	Berri	2
#32D6BA	16	4947	1	Berri	Berri	May 2012	Berri	2
#32D6BA	16	5421	1	Berri	Berri	June 2012	Berri	2
#32D6BA	16	4827	1	Berri	Berri	July 2012	Berri	2
#32D6BA	16	6062	1	Berri	Berri	August 2012	Berri	2
#32D6BA	16	3635	1	Berri	Berri	September 2012	Berri	2
#32D6BA	16	3739	1	Berri	Berri	October 2012	Berri	2
#32D6BA	16	553	1	Berri	Berri	January 2013	Berri	2
#32D6BA	16	156	1	Berri	Berri	February 2013	Berri	2
#32D6BA	16	243	1	Berri	Berri	March 2013	Berri	2
#32D6BA	16	1279	1	Berri	Berri	April 2013	Berri	2
#32D6BA	16	4641	1	Berri	Berri	May 2013	Berri	2
#32D6BA	16	1230	1	Berri	Berri	June 2013	Berri	2
#32D6BA	16	5283	1	Berri	Berri	July 2013	Berri	2
#32D6BA	16	4767	1	Berri	Berri	August 2013	Berri	2
#32D6BA	16	4206	1	Berri	Berri	September 2013	Berri	2
#32D6BA	17	25	1	Berri	Berri	January 2009	Berri	2
#32D6BA	17	304	1	Berri	Berri	February 2009	Berri	2
#32D6BA	17	871	1	Berri	Berri	March 2009	Berri	2
#32D6BA	17	1286	1	Berri	Berri	April 2009	Berri	2
#32D6BA	17	1048	1	Berri	Berri	May 2009	Berri	2
#32D6BA	17	6320	1	Berri	Berri	June 2009	Berri	2
#32D6BA	17	4859	1	Berri	Berri	July 2009	Berri	2
#32D6BA	17	4403	1	Berri	Berri	August 2009	Berri	2
#32D6BA	17	4915	1	Berri	Berri	September 2009	Berri	2
#32D6BA	17	1130	1	Berri	Berri	October 2009	Berri	2
#32D6BA	17	2052	1	Berri	Berri	November 2009	Berri	2
#32D6BA	17	239	1	Berri	Berri	December 2009	Berri	2
#32D6BA	17	133	1	Berri	Berri	January 2010	Berri	2
#32D6BA	17	415	1	Berri	Berri	February 2010	Berri	2
#32D6BA	17	1735	1	Berri	Berri	March 2010	Berri	2
#32D6BA	17	723	1	Berri	Berri	April 2010	Berri	2
#32D6BA	17	5936	1	Berri	Berri	May 2010	Berri	2
#32D6BA	17	5242	1	Berri	Berri	June 2010	Berri	2
#32D6BA	17	2901	1	Berri	Berri	July 2010	Berri	2
#32D6BA	17	5967	1	Berri	Berri	August 2010	Berri	2
#32D6BA	17	4985	1	Berri	Berri	September 2010	Berri	2
#32D6BA	17	1619	1	Berri	Berri	October 2010	Berri	2
#32D6BA	17	941	1	Berri	Berri	November 2010	Berri	2
#32D6BA	17	125	1	Berri	Berri	December 2010	Berri	2
#32D6BA	17	178	1	Berri	Berri	January 2011	Berri	2
#32D6BA	17	274	1	Berri	Berri	February 2011	Berri	2
#32D6BA	17	612	1	Berri	Berri	March 2011	Berri	2
#32D6BA	17	658	1	Berri	Berri	April 2011	Berri	2
#32D6BA	17	7399	1	Berri	Berri	June 2011	Berri	2
#32D6BA	17	3636	1	Berri	Berri	July 2011	Berri	2
#32D6BA	17	6093	1	Berri	Berri	August 2011	Berri	2
#32D6BA	17	3563	1	Berri	Berri	September 2011	Berri	2
#32D6BA	17	155	1	Berri	Berri	January 2012	Berri	2
#32D6BA	17	332	1	Berri	Berri	February 2012	Berri	2
#32D6BA	17	681	1	Berri	Berri	March 2012	Berri	2
#32D6BA	17	3539	1	Berri	Berri	April 2012	Berri	2
#32D6BA	17	5351	1	Berri	Berri	May 2012	Berri	2
#32D6BA	17	4638	1	Berri	Berri	June 2012	Berri	2
#32D6BA	17	2756	1	Berri	Berri	July 2012	Berri	2
#32D6BA	17	4236	1	Berri	Berri	August 2012	Berri	2
#32D6BA	17	5299	1	Berri	Berri	September 2012	Berri	2
#32D6BA	17	4098	1	Berri	Berri	October 2012	Berri	2
#32D6BA	17	326	1	Berri	Berri	January 2013	Berri	2
#32D6BA	17	118	1	Berri	Berri	February 2013	Berri	2
