colour	x	y	key	tooltip	clickSelects	showSelected1	showSelected2	PANEL	fill
#FC9D31	8	3584	8 Maisonneuve 2	3584 cyclists counted at Maisonneuve 2 on 2011-05-08	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	9	6121	9 Maisonneuve 2	6121 cyclists counted at Maisonneuve 2 on 2011-05-09	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	10	6480	10 Maisonneuve 2	6480 cyclists counted at Maisonneuve 2 on 2011-05-10	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	11	6569	11 Maisonneuve 2	6569 cyclists counted at Maisonneuve 2 on 2011-05-11	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	12	6680	12 Maisonneuve 2	6680 cyclists counted at Maisonneuve 2 on 2011-05-12	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	13	5853	13 Maisonneuve 2	5853 cyclists counted at Maisonneuve 2 on 2011-05-13	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	14	900	14 Maisonneuve 2	900 cyclists counted at Maisonneuve 2 on 2011-05-14	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	15	1082	15 Maisonneuve 2	1082 cyclists counted at Maisonneuve 2 on 2011-05-15	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	16	1034	16 Maisonneuve 2	1034 cyclists counted at Maisonneuve 2 on 2011-05-16	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	17	3025	17 Maisonneuve 2	3025 cyclists counted at Maisonneuve 2 on 2011-05-17	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	18	4071	18 Maisonneuve 2	4071 cyclists counted at Maisonneuve 2 on 2011-05-18	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	19	4701	19 Maisonneuve 2	4701 cyclists counted at Maisonneuve 2 on 2011-05-19	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	20	5762	20 Maisonneuve 2	5762 cyclists counted at Maisonneuve 2 on 2011-05-20	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	21	4996	21 Maisonneuve 2	4996 cyclists counted at Maisonneuve 2 on 2011-05-21	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	22	3503	22 Maisonneuve 2	3503 cyclists counted at Maisonneuve 2 on 2011-05-22	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	23	3322	23 Maisonneuve 2	3322 cyclists counted at Maisonneuve 2 on 2011-05-23	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	24	5685	24 Maisonneuve 2	5685 cyclists counted at Maisonneuve 2 on 2011-05-24	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	25	6958	25 Maisonneuve 2	6958 cyclists counted at Maisonneuve 2 on 2011-05-25	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	26	4397	26 Maisonneuve 2	4397 cyclists counted at Maisonneuve 2 on 2011-05-26	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	27	2043	27 Maisonneuve 2	2043 cyclists counted at Maisonneuve 2 on 2011-05-27	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	28	2074	28 Maisonneuve 2	2074 cyclists counted at Maisonneuve 2 on 2011-05-28	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	29	2818	29 Maisonneuve 2	2818 cyclists counted at Maisonneuve 2 on 2011-05-29	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	30	7389	30 Maisonneuve 2	7389 cyclists counted at Maisonneuve 2 on 2011-05-30	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	31	8197	31 Maisonneuve 2	8197 cyclists counted at Maisonneuve 2 on 2011-05-31	Maisonneuve 2	Maisonneuve 2	May 2011	2	#FC9D31
#FC9D31	1	7410	1 Maisonneuve 2	7410 cyclists counted at Maisonneuve 2 on 2011-06-01	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	2	5903	2 Maisonneuve 2	5903 cyclists counted at Maisonneuve 2 on 2011-06-02	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	3	7502	3 Maisonneuve 2	7502 cyclists counted at Maisonneuve 2 on 2011-06-03	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	4	5120	4 Maisonneuve 2	5120 cyclists counted at Maisonneuve 2 on 2011-06-04	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	5	4933	5 Maisonneuve 2	4933 cyclists counted at Maisonneuve 2 on 2011-06-05	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	6	7668	6 Maisonneuve 2	7668 cyclists counted at Maisonneuve 2 on 2011-06-06	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	7	8332	7 Maisonneuve 2	8332 cyclists counted at Maisonneuve 2 on 2011-06-07	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	8	6950	8 Maisonneuve 2	6950 cyclists counted at Maisonneuve 2 on 2011-06-08	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	9	6661	9 Maisonneuve 2	6661 cyclists counted at Maisonneuve 2 on 2011-06-09	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	10	7482	10 Maisonneuve 2	7482 cyclists counted at Maisonneuve 2 on 2011-06-10	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	11	3486	11 Maisonneuve 2	3486 cyclists counted at Maisonneuve 2 on 2011-06-11	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	12	1412	12 Maisonneuve 2	1412 cyclists counted at Maisonneuve 2 on 2011-06-12	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	13	3863	13 Maisonneuve 2	3863 cyclists counted at Maisonneuve 2 on 2011-06-13	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	14	7448	14 Maisonneuve 2	7448 cyclists counted at Maisonneuve 2 on 2011-06-14	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	15	8044	15 Maisonneuve 2	8044 cyclists counted at Maisonneuve 2 on 2011-06-15	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	16	8090	16 Maisonneuve 2	8090 cyclists counted at Maisonneuve 2 on 2011-06-16	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	17	7641	17 Maisonneuve 2	7641 cyclists counted at Maisonneuve 2 on 2011-06-17	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	18	4851	18 Maisonneuve 2	4851 cyclists counted at Maisonneuve 2 on 2011-06-18	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	19	4457	19 Maisonneuve 2	4457 cyclists counted at Maisonneuve 2 on 2011-06-19	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	20	7316	20 Maisonneuve 2	7316 cyclists counted at Maisonneuve 2 on 2011-06-20	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	21	8219	21 Maisonneuve 2	8219 cyclists counted at Maisonneuve 2 on 2011-06-21	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	22	7801	22 Maisonneuve 2	7801 cyclists counted at Maisonneuve 2 on 2011-06-22	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	23	3910	23 Maisonneuve 2	3910 cyclists counted at Maisonneuve 2 on 2011-06-23	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	24	1346	24 Maisonneuve 2	1346 cyclists counted at Maisonneuve 2 on 2011-06-24	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	25	2281	25 Maisonneuve 2	2281 cyclists counted at Maisonneuve 2 on 2011-06-25	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	26	3668	26 Maisonneuve 2	3668 cyclists counted at Maisonneuve 2 on 2011-06-26	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	27	7507	27 Maisonneuve 2	7507 cyclists counted at Maisonneuve 2 on 2011-06-27	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	28	7116	28 Maisonneuve 2	7116 cyclists counted at Maisonneuve 2 on 2011-06-28	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	29	5570	29 Maisonneuve 2	5570 cyclists counted at Maisonneuve 2 on 2011-06-29	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	30	5184	30 Maisonneuve 2	5184 cyclists counted at Maisonneuve 2 on 2011-06-30	Maisonneuve 2	Maisonneuve 2	June 2011	2	#FC9D31
#FC9D31	1	4512	1 Maisonneuve 2	4512 cyclists counted at Maisonneuve 2 on 2011-07-01	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	2	4974	2 Maisonneuve 2	4974 cyclists counted at Maisonneuve 2 on 2011-07-02	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	3	4201	3 Maisonneuve 2	4201 cyclists counted at Maisonneuve 2 on 2011-07-03	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	4	7804	4 Maisonneuve 2	7804 cyclists counted at Maisonneuve 2 on 2011-07-04	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	5	7970	5 Maisonneuve 2	7970 cyclists counted at Maisonneuve 2 on 2011-07-05	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	6	5938	6 Maisonneuve 2	5938 cyclists counted at Maisonneuve 2 on 2011-07-06	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	7	7917	7 Maisonneuve 2	7917 cyclists counted at Maisonneuve 2 on 2011-07-07	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	8	7166	8 Maisonneuve 2	7166 cyclists counted at Maisonneuve 2 on 2011-07-08	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	9	4614	9 Maisonneuve 2	4614 cyclists counted at Maisonneuve 2 on 2011-07-09	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	10	4119	10 Maisonneuve 2	4119 cyclists counted at Maisonneuve 2 on 2011-07-10	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	11	6163	11 Maisonneuve 2	6163 cyclists counted at Maisonneuve 2 on 2011-07-11	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	12	7051	12 Maisonneuve 2	7051 cyclists counted at Maisonneuve 2 on 2011-07-12	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	13	7224	13 Maisonneuve 2	7224 cyclists counted at Maisonneuve 2 on 2011-07-13	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	14	7881	14 Maisonneuve 2	7881 cyclists counted at Maisonneuve 2 on 2011-07-14	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	15	7212	15 Maisonneuve 2	7212 cyclists counted at Maisonneuve 2 on 2011-07-15	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	16	5051	16 Maisonneuve 2	5051 cyclists counted at Maisonneuve 2 on 2011-07-16	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	17	4171	17 Maisonneuve 2	4171 cyclists counted at Maisonneuve 2 on 2011-07-17	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	18	5924	18 Maisonneuve 2	5924 cyclists counted at Maisonneuve 2 on 2011-07-18	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	19	7793	19 Maisonneuve 2	7793 cyclists counted at Maisonneuve 2 on 2011-07-19	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	20	7502	20 Maisonneuve 2	7502 cyclists counted at Maisonneuve 2 on 2011-07-20	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	21	6271	21 Maisonneuve 2	6271 cyclists counted at Maisonneuve 2 on 2011-07-21	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	22	6237	22 Maisonneuve 2	6237 cyclists counted at Maisonneuve 2 on 2011-07-22	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	23	4620	23 Maisonneuve 2	4620 cyclists counted at Maisonneuve 2 on 2011-07-23	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	24	4555	24 Maisonneuve 2	4555 cyclists counted at Maisonneuve 2 on 2011-07-24	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	25	5877	25 Maisonneuve 2	5877 cyclists counted at Maisonneuve 2 on 2011-07-25	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	26	6076	26 Maisonneuve 2	6076 cyclists counted at Maisonneuve 2 on 2011-07-26	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	27	7511	27 Maisonneuve 2	7511 cyclists counted at Maisonneuve 2 on 2011-07-27	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	28	7576	28 Maisonneuve 2	7576 cyclists counted at Maisonneuve 2 on 2011-07-28	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	29	6020	29 Maisonneuve 2	6020 cyclists counted at Maisonneuve 2 on 2011-07-29	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	30	4733	30 Maisonneuve 2	4733 cyclists counted at Maisonneuve 2 on 2011-07-30	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	31	4631	31 Maisonneuve 2	4631 cyclists counted at Maisonneuve 2 on 2011-07-31	Maisonneuve 2	Maisonneuve 2	July 2011	2	#FC9D31
#FC9D31	1	4954	1 Maisonneuve 2	4954 cyclists counted at Maisonneuve 2 on 2011-08-01	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	2	6606	2 Maisonneuve 2	6606 cyclists counted at Maisonneuve 2 on 2011-08-02	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	3	7374	3 Maisonneuve 2	7374 cyclists counted at Maisonneuve 2 on 2011-08-03	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	4	7262	4 Maisonneuve 2	7262 cyclists counted at Maisonneuve 2 on 2011-08-04	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	5	6903	5 Maisonneuve 2	6903 cyclists counted at Maisonneuve 2 on 2011-08-05	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	6	4629	6 Maisonneuve 2	4629 cyclists counted at Maisonneuve 2 on 2011-08-06	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	7	3125	7 Maisonneuve 2	3125 cyclists counted at Maisonneuve 2 on 2011-08-07	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	8	6369	8 Maisonneuve 2	6369 cyclists counted at Maisonneuve 2 on 2011-08-08	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	9	6224	9 Maisonneuve 2	6224 cyclists counted at Maisonneuve 2 on 2011-08-09	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	10	4781	10 Maisonneuve 2	4781 cyclists counted at Maisonneuve 2 on 2011-08-10	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	11	6264	11 Maisonneuve 2	6264 cyclists counted at Maisonneuve 2 on 2011-08-11	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	12	6249	12 Maisonneuve 2	6249 cyclists counted at Maisonneuve 2 on 2011-08-12	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	13	4367	13 Maisonneuve 2	4367 cyclists counted at Maisonneuve 2 on 2011-08-13	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	14	3761	14 Maisonneuve 2	3761 cyclists counted at Maisonneuve 2 on 2011-08-14	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	15	5558	15 Maisonneuve 2	5558 cyclists counted at Maisonneuve 2 on 2011-08-15	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	16	6680	16 Maisonneuve 2	6680 cyclists counted at Maisonneuve 2 on 2011-08-16	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	17	7528	17 Maisonneuve 2	7528 cyclists counted at Maisonneuve 2 on 2011-08-17	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	18	6079	18 Maisonneuve 2	6079 cyclists counted at Maisonneuve 2 on 2011-08-18	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	19	6400	19 Maisonneuve 2	6400 cyclists counted at Maisonneuve 2 on 2011-08-19	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	20	4271	20 Maisonneuve 2	4271 cyclists counted at Maisonneuve 2 on 2011-08-20	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	21	1473	21 Maisonneuve 2	1473 cyclists counted at Maisonneuve 2 on 2011-08-21	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	22	5349	22 Maisonneuve 2	5349 cyclists counted at Maisonneuve 2 on 2011-08-22	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	23	6851	23 Maisonneuve 2	6851 cyclists counted at Maisonneuve 2 on 2011-08-23	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	24	6755	24 Maisonneuve 2	6755 cyclists counted at Maisonneuve 2 on 2011-08-24	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	25	4492	25 Maisonneuve 2	4492 cyclists counted at Maisonneuve 2 on 2011-08-25	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	26	6588	26 Maisonneuve 2	6588 cyclists counted at Maisonneuve 2 on 2011-08-26	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	27	4620	27 Maisonneuve 2	4620 cyclists counted at Maisonneuve 2 on 2011-08-27	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	28	898	28 Maisonneuve 2	898 cyclists counted at Maisonneuve 2 on 2011-08-28	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	29	6198	29 Maisonneuve 2	6198 cyclists counted at Maisonneuve 2 on 2011-08-29	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	30	6612	30 Maisonneuve 2	6612 cyclists counted at Maisonneuve 2 on 2011-08-30	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	31	7548	31 Maisonneuve 2	7548 cyclists counted at Maisonneuve 2 on 2011-08-31	Maisonneuve 2	Maisonneuve 2	August 2011	2	#FC9D31
#FC9D31	1	7267	1 Maisonneuve 2	7267 cyclists counted at Maisonneuve 2 on 2011-09-01	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	2	6885	2 Maisonneuve 2	6885 cyclists counted at Maisonneuve 2 on 2011-09-02	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	3	4130	3 Maisonneuve 2	4130 cyclists counted at Maisonneuve 2 on 2011-09-03	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	4	2697	4 Maisonneuve 2	2697 cyclists counted at Maisonneuve 2 on 2011-09-04	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	5	1373	5 Maisonneuve 2	1373 cyclists counted at Maisonneuve 2 on 2011-09-05	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	6	7062	6 Maisonneuve 2	7062 cyclists counted at Maisonneuve 2 on 2011-09-06	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	7	6525	7 Maisonneuve 2	6525 cyclists counted at Maisonneuve 2 on 2011-09-07	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	8	8183	8 Maisonneuve 2	8183 cyclists counted at Maisonneuve 2 on 2011-09-08	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	9	7657	9 Maisonneuve 2	7657 cyclists counted at Maisonneuve 2 on 2011-09-09	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	10	4637	10 Maisonneuve 2	4637 cyclists counted at Maisonneuve 2 on 2011-09-10	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	11	4334	11 Maisonneuve 2	4334 cyclists counted at Maisonneuve 2 on 2011-09-11	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	12	6837	12 Maisonneuve 2	6837 cyclists counted at Maisonneuve 2 on 2011-09-12	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	13	5830	13 Maisonneuve 2	5830 cyclists counted at Maisonneuve 2 on 2011-09-13	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	14	7311	14 Maisonneuve 2	7311 cyclists counted at Maisonneuve 2 on 2011-09-14	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	15	3664	15 Maisonneuve 2	3664 cyclists counted at Maisonneuve 2 on 2011-09-15	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	16	6141	16 Maisonneuve 2	6141 cyclists counted at Maisonneuve 2 on 2011-09-16	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	17	3739	17 Maisonneuve 2	3739 cyclists counted at Maisonneuve 2 on 2011-09-17	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	18	3555	18 Maisonneuve 2	3555 cyclists counted at Maisonneuve 2 on 2011-09-18	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	19	6953	19 Maisonneuve 2	6953 cyclists counted at Maisonneuve 2 on 2011-09-19	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	20	5001	20 Maisonneuve 2	5001 cyclists counted at Maisonneuve 2 on 2011-09-20	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	21	7644	21 Maisonneuve 2	7644 cyclists counted at Maisonneuve 2 on 2011-09-21	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	22	6263	22 Maisonneuve 2	6263 cyclists counted at Maisonneuve 2 on 2011-09-22	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	23	7088	23 Maisonneuve 2	7088 cyclists counted at Maisonneuve 2 on 2011-09-23	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	24	4136	24 Maisonneuve 2	4136 cyclists counted at Maisonneuve 2 on 2011-09-24	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	25	3767	25 Maisonneuve 2	3767 cyclists counted at Maisonneuve 2 on 2011-09-25	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	26	7241	26 Maisonneuve 2	7241 cyclists counted at Maisonneuve 2 on 2011-09-26	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	27	7777	27 Maisonneuve 2	7777 cyclists counted at Maisonneuve 2 on 2011-09-27	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	28	6965	28 Maisonneuve 2	6965 cyclists counted at Maisonneuve 2 on 2011-09-28	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	29	3667	29 Maisonneuve 2	3667 cyclists counted at Maisonneuve 2 on 2011-09-29	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	30	5679	30 Maisonneuve 2	5679 cyclists counted at Maisonneuve 2 on 2011-09-30	Maisonneuve 2	Maisonneuve 2	September 2011	2	#FC9D31
#FC9D31	1	1598	1 Maisonneuve 2	1598 cyclists counted at Maisonneuve 2 on 2011-10-01	Maisonneuve 2	Maisonneuve 2	October 2011	2	#FC9D31
#FC9D31	2	754	2 Maisonneuve 2	754 cyclists counted at Maisonneuve 2 on 2011-10-02	Maisonneuve 2	Maisonneuve 2	October 2011	2	#FC9D31
#FC9D31	3	3039	3 Maisonneuve 2	3039 cyclists counted at Maisonneuve 2 on 2011-10-03	Maisonneuve 2	Maisonneuve 2	October 2011	2	#FC9D31
#FC9D31	4	4689	4 Maisonneuve 2	4689 cyclists counted at Maisonneuve 2 on 2011-10-04	Maisonneuve 2	Maisonneuve 2	October 2011	2	#FC9D31
#FC9D31	5	6030	5 Maisonneuve 2	6030 cyclists counted at Maisonneuve 2 on 2011-10-05	Maisonneuve 2	Maisonneuve 2	October 2011	2	#FC9D31
